1.970900302969462018e+03 0.000000000000000000e+00 2.683826642132917186e+02
0.000000000000000000e+00 2.123257155372070883e+03 4.841714709311835918e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
